État;Année;Comparaison;Indicateur;Valeur;mesure;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1988;Série chronologique;Poids des impôts sur la consommation;0.11769;pourcentage du PIB;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1989;Série chronologique;Poids des impôts sur la consommation;0.11766;pourcentage du PIB;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1990;Série chronologique;Poids des impôts sur la consommation;0.12176;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1991;Série chronologique;Poids des impôts sur la consommation;0.12366;pourcentage du PIB;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1992;Série chronologique;Poids des impôts sur la consommation;0.11514;pourcentage du PIB;;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1993;Série chronologique;Poids des impôts sur la consommation;0.11905;pourcentage du PIB;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1994;Série chronologique;Poids des impôts sur la consommation;0.11354;pourcentage du PIB;;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1995;Série chronologique;Poids des impôts sur la consommation;0.12681;pourcentage du PIB;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1996;Série chronologique;Poids des impôts sur la consommation;0.12247;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1997;Série chronologique;Poids des impôts sur la consommation;0.12213;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1998;Série chronologique;Poids des impôts sur la consommation;0.12054;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1999;Série chronologique;Poids des impôts sur la consommation;0.11974;pourcentage du PIB;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2000;Série chronologique;Poids des impôts sur la consommation;0.12109;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2001;Série chronologique;Poids des impôts sur la consommation;0.12043;pourcentage du PIB;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2002;Série chronologique;Poids des impôts sur la consommation;0.12117;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2003;Série chronologique;Poids des impôts sur la consommation;0.12159;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2004;Série chronologique;Poids des impôts sur la consommation;0.12;pourcentage du PIB;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2005;Série chronologique;Poids des impôts sur la consommation;0.12261;pourcentage du PIB;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2006;Série chronologique;Poids des impôts sur la consommation;0.1211;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2007;Série chronologique;Poids des impôts sur la consommation;0.12078;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2008;Série chronologique;Poids des impôts sur la consommation;0.12338;pourcentage du PIB;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2009;Série chronologique;Poids des impôts sur la consommation;0.1278;pourcentage du PIB;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2010;Série chronologique;Poids des impôts sur la consommation;0.12745;pourcentage du PIB;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2011;Série chronologique;Poids des impôts sur la consommation;0.12356;pourcentage du PIB;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2012;Série chronologique;Poids des impôts sur la consommation;0.12281;pourcentage du PIB;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2013;Série chronologique;Poids des impôts sur la consommation;0.12205;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2014;Série chronologique;Poids des impôts sur la consommation;0.1206;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2015;Série chronologique;Poids des impôts sur la consommation;0.12076;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2016;Série chronologique;Poids des impôts sur la consommation;0.12463;pourcentage du PIB;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2017;Série chronologique;Poids des impôts sur la consommation;0.12333;pourcentage du PIB;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2018;Série chronologique;Poids des impôts sur la consommation;0.12351;pourcentage du PIB;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2019;Série chronologique;Poids des impôts sur la consommation;0.12084;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2020;Série chronologique;Poids des impôts sur la consommation;0.12197;pourcentage du PIB;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
